timestamp,open,high,low,close,volume
2019-07-01 12:30:00,135.6600,135.7300,135.5500,135.7100,198832
2019-07-01 12:25:00,135.7300,135.8100,135.5900,135.6700,179804
2019-07-01 12:20:00,136.0089,136.0100,135.7200,135.7200,185775
2019-07-01 12:15:00,135.9350,136.0100,135.9200,136.0000,110560
2019-07-01 12:10:00,136.0400,136.0450,135.8900,135.9300,126940
2019-07-01 12:05:00,135.9850,136.1100,135.9850,136.0450,120872
2019-07-01 12:00:00,136.0400,136.0600,135.9450,135.9800,122369
2019-07-01 11:55:00,135.9985,136.0900,135.9985,136.0400,92587
2019-07-01 11:50:00,136.0050,136.0850,135.9400,135.9930,130015
2019-07-01 11:45:00,136.1700,136.1800,135.9800,136.0000,149157
2019-07-01 11:40:00,136.0305,136.1900,136.0000,136.1743,189326
2019-07-01 11:35:00,135.8600,136.0600,135.8600,136.0350,171114
2019-07-01 11:30:00,135.9600,135.9950,135.8500,135.8550,153618
2019-07-01 11:25:00,136.0250,136.0800,135.9000,135.9600,218148
2019-07-01 11:20:00,135.9000,136.1300,135.8950,136.0300,270874
2019-07-01 11:15:00,135.7600,135.9051,135.7500,135.8950,129336
2019-07-01 11:10:00,135.9300,135.9550,135.7700,135.7700,206195
2019-07-01 11:05:00,135.8900,136.0400,135.8800,135.9350,226178
2019-07-01 11:00:00,135.8250,135.9000,135.7200,135.8900,194218
2019-07-01 10:55:00,135.8705,135.8800,135.7700,135.8232,245133
2019-07-01 10:50:00,135.9950,136.0750,135.8600,135.8700,226351
2019-07-01 10:45:00,135.8800,136.0685,135.8700,135.9950,155160
2019-07-01 10:40:00,135.7900,135.9100,135.7600,135.8870,250986
2019-07-01 10:35:00,135.9100,136.0100,135.7500,135.8000,249851
2019-07-01 10:30:00,136.0400,136.0700,135.9000,135.9000,271150
2019-07-01 10:25:00,136.2577,136.3400,136.0350,136.0450,285683
2019-07-01 10:20:00,136.1500,136.2600,136.0100,136.2569,215457
2019-07-01 10:15:00,136.2000,136.2000,136.0400,136.1550,239348
2019-07-01 10:10:00,136.1300,136.3350,136.0800,136.2040,356370
2019-07-01 10:05:00,136.0000,136.2650,135.8700,136.1200,365392
2019-07-01 10:00:00,135.9900,136.1300,135.8000,136.0000,272495
2019-07-01 09:55:00,135.8700,136.1300,135.7710,136.0000,331725
2019-07-01 09:50:00,136.0400,136.1000,135.7000,135.8800,611535
2019-07-01 09:45:00,136.2150,136.4800,136.0400,136.0500,556109
2019-07-01 09:40:00,136.1100,136.3800,136.0800,136.2200,475218
2019-07-01 09:35:00,136.6300,136.7000,136.0000,136.0900,1654102
2019-06-28 16:00:00,133.3000,134.1900,133.2900,133.8700,3430339
2019-06-28 15:55:00,133.3100,133.4800,133.2500,133.2900,861218
2019-06-28 15:50:00,133.2900,133.3600,133.2600,133.3100,360504
2019-06-28 15:45:00,133.2100,133.3300,133.2100,133.2900,270957
2019-06-28 15:40:00,133.2750,133.3301,133.1600,133.2100,271283
2019-06-28 15:35:00,133.2400,133.3915,133.2000,133.2750,226953
2019-06-28 15:30:00,133.3500,133.3690,133.2300,133.2350,157453
2019-06-28 15:25:00,133.3016,133.3600,133.2700,133.3500,167064
2019-06-28 15:20:00,133.3400,133.3550,133.2800,133.3100,157031
