timestamp,open,high,low,close,volume
2019-07-02 10:35:00,1104.8900,1107.5000,1104.8900,1105.4301,31112
2019-07-02 10:30:00,1103.3199,1104.6185,1103.0100,1104.6185,16473
2019-07-02 10:25:00,1101.8900,1102.8500,1101.3300,1102.7300,25772
2019-07-02 10:20:00,1102.4446,1102.8400,1101.9800,1101.9976,8689
2019-07-02 10:15:00,1103.5200,1103.5200,1102.0551,1102.4080,12431
2019-07-02 10:10:00,1103.2400,1104.0900,1102.8800,1103.1375,14560
2019-07-02 10:05:00,1101.7800,1103.9000,1101.7800,1103.4403,10668
2019-07-02 10:00:00,1100.8600,1102.1300,1100.0000,1101.8101,14642
2019-07-02 09:55:00,1100.5699,1101.0400,1099.7600,1100.9541,14842
2019-07-02 09:50:00,1102.6300,1103.2400,1100.3400,1100.8400,21544
2019-07-02 09:45:00,1107.0601,1107.0601,1102.2450,1102.4900,37398
2019-07-02 09:40:00,1102.3000,1106.4700,1102.0361,1106.4700,14763
2019-07-02 09:35:00,1102.2400,1103.7400,1098.1700,1102.3700,45333
2019-07-01 16:00:00,1099.7400,1101.0100,1096.9700,1096.9700,43241
2019-07-01 15:55:00,1099.1801,1100.5400,1099.1100,1100.0601,19999
2019-07-01 15:50:00,1099.4200,1099.8101,1098.3101,1099.1000,17002
2019-07-01 15:45:00,1099.7900,1100.7600,1099.1653,1099.6700,16143
2019-07-01 15:40:00,1098.9581,1099.7800,1098.2200,1099.5300,11550
2019-07-01 15:35:00,1098.5300,1099.7200,1098.1830,1099.0500,14446
2019-07-01 15:30:00,1097.0000,1098.5900,1096.8199,1098.5900,13630
2019-07-01 15:25:00,1095.9900,1096.7900,1095.7800,1096.7900,5462
2019-07-01 15:20:00,1096.0500,1096.3101,1095.4850,1095.8400,21180
2019-07-01 15:15:00,1095.7200,1095.9700,1095.4900,1095.5850,6686
2019-07-01 15:10:00,1095.5649,1095.8831,1095.0900,1095.8831,6114
2019-07-01 15:05:00,1094.8900,1095.9200,1094.8900,1095.4764,6142
2019-07-01 15:00:00,1095.9000,1096.5300,1094.8000,1094.8900,8550
2019-07-01 14:55:00,1096.6400,1096.8000,1096.2650,1096.2900,5286
2019-07-01 14:50:00,1096.7100,1096.7100,1096.1200,1096.4650,5719
2019-07-01 14:45:00,1095.8300,1096.7400,1095.4900,1096.5575,6293
2019-07-01 14:40:00,1095.1200,1095.9399,1094.6801,1095.5200,9106
2019-07-01 14:35:00,1094.8600,1095.5450,1094.2821,1095.1250,11506
2019-07-01 14:30:00,1095.6400,1095.9301,1094.6570,1095.0900,12153
2019-07-01 14:25:00,1096.3101,1096.7600,1095.2400,1095.3199,7823
2019-07-01 14:20:00,1097.2000,1097.4600,1096.1936,1096.1936,6239
2019-07-01 14:15:00,1096.5601,1097.7300,1096.3101,1097.7000,7446
2019-07-01 14:10:00,1096.7400,1096.9275,1095.8400,1096.6000,7225
2019-07-01 14:05:00,1097.0000,1097.2900,1095.9500,1096.8101,16033
2019-07-01 14:00:00,1097.0000,1097.1100,1096.6692,1096.8600,5958
2019-07-01 13:55:00,1096.7800,1097.2100,1096.3735,1097.1400,7781
2019-07-01 13:50:00,1096.4850,1097.5352,1096.4850,1096.9100,9445
2019-07-01 13:45:00,1097.0000,1097.0601,1096.2600,1096.4200,6952
2019-07-01 13:40:00,1097.1899,1097.2000,1096.7200,1096.7200,3668
2019-07-01 13:35:00,1097.9399,1098.6000,1096.6000,1097.1899,18090
2019-07-01 13:30:00,1097.6100,1097.9700,1097.1801,1097.9600,8117
2019-07-01 13:25:00,1097.0800,1097.6400,1096.7356,1097.6400,3285
2019-07-01 13:20:00,1096.5900,1097.7300,1096.5800,1097.7100,11083
2019-07-01 13:15:00,1097.4399,1097.4399,1095.0100,1096.3300,10857
2019-07-01 13:10:00,1094.0000,1096.8900,1094.0000,1096.8900,16409
2019-07-01 13:05:00,1094.6500,1094.6986,1093.7030,1093.9700,4880
2019-07-01 13:00:00,1094.0000,1094.6500,1093.7109,1093.8500,9007
2019-07-01 12:55:00,1095.8800,1096.1801,1094.9056,1095.1300,8942
2019-07-01 12:50:00,1096.4456,1096.4456,1095.1200,1096.0699,13318
2019-07-01 12:45:00,1096.2000,1097.0000,1095.6700,1096.0000,6725
2019-07-01 12:40:00,1096.5500,1097.2300,1096.0601,1096.6000,9849
2019-07-01 12:35:00,1096.3900,1096.3900,1095.5300,1096.2847,5656
2019-07-01 12:30:00,1097.6100,1097.6100,1096.2687,1096.6899,10182
2019-07-01 12:25:00,1098.2900,1098.3450,1096.5000,1097.7700,13761
2019-07-01 12:20:00,1099.2200,1099.2250,1098.0900,1098.3000,13471
2019-07-01 12:15:00,1099.4800,1099.5400,1098.7500,1099.4475,16835
2019-07-01 12:10:00,1100.0000,1100.0000,1099.0200,1099.4800,11817
2019-07-01 12:05:00,1100.0000,1100.5000,1099.8600,1100.3600,5307
2019-07-01 12:00:00,1100.1465,1100.6150,1099.6946,1099.8450,12061
2019-07-01 11:55:00,1099.4850,1100.9900,1098.9900,1100.0100,19755
2019-07-01 11:50:00,1099.4700,1100.2700,1098.8600,1099.5875,8192
2019-07-01 11:45:00,1098.9000,1100.3101,1098.9000,1099.4700,16023
2019-07-01 11:40:00,1097.3138,1098.9900,1097.3000,1098.9900,8592
2019-07-01 11:35:00,1096.0000,1097.5500,1096.0000,1097.1250,8903
2019-07-01 11:30:00,1097.1200,1097.4600,1096.0000,1096.0000,8752
2019-07-01 11:25:00,1097.6899,1097.8000,1096.2825,1096.9413,13563
2019-07-01 11:20:00,1097.0800,1097.7650,1096.5699,1097.6899,9917
2019-07-01 11:15:00,1097.2000,1098.0000,1096.2255,1096.7000,11663
2019-07-01 11:10:00,1097.1500,1097.8000,1096.8969,1097.1500,10349
2019-07-01 11:05:00,1095.7800,1097.8999,1095.7800,1097.3900,47047
2019-07-01 11:00:00,1096.5629,1096.5629,1094.7600,1095.4000,20637
2019-07-01 10:55:00,1097.2200,1097.4650,1096.5000,1096.5000,11055
2019-07-01 10:50:00,1097.6600,1098.2650,1097.2800,1097.6801,14002
2019-07-01 10:45:00,1097.5836,1098.4100,1097.5000,1097.7150,17096
2019-07-01 10:40:00,1096.5651,1097.9800,1096.1400,1097.3750,27723
2019-07-01 10:35:00,1099.3600,1099.9100,1096.0200,1096.7400,24520
2019-07-01 10:30:00,1100.8350,1100.8800,1098.6350,1099.2400,30848
2019-07-01 10:25:00,1104.5100,1104.6200,1100.5601,1100.8199,28832
2019-07-01 10:20:00,1105.9800,1105.9900,1103.3600,1104.5000,21238
2019-07-01 10:15:00,1106.2500,1106.4000,1105.0400,1105.5450,19282
2019-07-01 10:10:00,1106.0900,1107.3101,1105.7607,1106.4000,24548
2019-07-01 10:05:00,1104.3000,1107.5800,1104.2400,1106.4370,39145
2019-07-01 10:00:00,1102.6500,1105.3000,1102.5132,1103.8600,42899
2019-07-01 09:55:00,1101.0901,1102.5300,1100.9750,1102.4800,35998
2019-07-01 09:50:00,1101.3000,1102.2300,1099.9722,1101.0100,34358
2019-07-01 09:45:00,1100.5100,1102.2200,1100.5100,1101.0699,34797
2019-07-01 09:40:00,1098.0100,1100.6600,1097.5300,1100.3101,48378
2019-07-01 09:35:00,1098.0000,1099.5050,1094.0400,1097.9399,124349
2019-06-28 16:00:00,1078.2400,1081.0000,1078.0601,1080.6200,189185
2019-06-28 15:55:00,1075.9200,1078.1000,1075.9100,1078.0601,43679
2019-06-28 15:50:00,1075.2900,1075.8400,1075.0000,1075.6981,20413
2019-06-28 15:45:00,1074.6200,1075.1400,1073.9800,1075.1400,20907
2019-06-28 15:40:00,1074.0400,1074.9900,1073.9700,1074.6000,23934
2019-06-28 15:35:00,1074.1801,1074.7900,1073.6200,1074.0900,20495
2019-06-28 15:30:00,1074.8000,1075.2200,1074.1801,1074.1801,15136
2019-06-28 15:25:00,1075.0100,1075.3800,1074.6851,1074.7900,22608
2019-06-28 15:20:00,1074.9200,1075.1400,1074.8450,1075.0649,9221
