timestamp,open,high,low,close,volume
2019-06-10 16:00:00,132.7300,132.7500,132.5000,132.6000,970174
2019-06-10 15:55:00,132.5600,132.7400,132.4900,132.7400,716798
2019-06-10 15:50:00,132.5700,132.7800,132.4650,132.5500,511497
2019-06-10 15:45:00,132.7200,132.7900,132.5118,132.5600,402937
2019-06-10 15:40:00,132.8600,132.8700,132.6900,132.7208,253454
2019-06-10 15:35:00,132.6554,132.9500,132.5900,132.8800,336974
2019-06-10 15:30:00,132.8232,132.8600,132.6200,132.6600,249127
2019-06-10 15:25:00,132.9500,133.0000,132.8000,132.8100,187756
2019-06-10 15:20:00,132.7900,132.9950,132.7800,132.9500,165872
2019-06-10 15:15:00,133.0699,133.0800,132.7600,132.7800,167770
2019-06-10 15:10:00,133.0700,133.1300,133.0000,133.0650,213967
2019-06-10 15:05:00,133.0300,133.1300,132.9900,133.0800,164798
2019-06-10 15:00:00,132.9500,133.0618,132.9400,133.0400,157720
2019-06-10 14:55:00,132.9600,132.9950,132.8900,132.9550,110331
2019-06-10 14:50:00,132.9800,133.0700,132.9400,132.9614,241990
2019-06-10 14:45:00,133.0950,133.1000,132.9150,132.9741,182237
2019-06-10 14:40:00,133.1599,133.1776,132.9616,133.1000,274050
2019-06-10 14:35:00,133.0600,133.2000,133.0500,133.1600,167041
2019-06-10 14:30:00,133.1100,133.1400,133.0500,133.0650,186834
2019-06-10 14:25:00,132.9000,133.1800,132.8700,133.1000,191261
2019-06-10 14:20:00,133.0400,133.2500,132.7600,132.9000,299628
2019-06-10 14:15:00,133.2400,133.2400,132.9650,133.0400,337282
2019-06-10 14:10:00,133.1700,133.3000,133.1300,133.2500,248840
2019-06-10 14:05:00,133.3900,133.3900,133.1500,133.1600,337971
2019-06-10 14:00:00,133.4170,133.5010,133.3800,133.4450,132439
2019-06-10 13:55:00,133.3900,133.4500,133.2700,133.4150,171562
2019-06-10 13:50:00,133.3100,133.4000,133.2600,133.3900,220261
2019-06-10 13:45:00,133.3600,133.4500,133.2700,133.3000,260792
2019-06-10 13:40:00,133.3101,133.3800,133.2700,133.3600,139067
2019-06-10 13:35:00,133.3100,133.4400,133.2600,133.3200,151834
2019-06-10 13:30:00,133.3000,133.3250,133.2000,133.3100,182608
2019-06-10 13:25:00,133.3063,133.3500,133.2365,133.2952,176615
2019-06-10 13:20:00,133.5300,133.5400,133.3042,133.3100,112163
2019-06-10 13:15:00,133.4305,133.5500,133.4200,133.5250,302300
2019-06-10 13:10:00,133.6250,133.6365,133.4014,133.4350,154806
2019-06-10 13:05:00,133.3100,133.6900,133.3100,133.6200,228194
2019-06-10 13:00:00,133.3850,133.4035,133.2200,133.3050,189911
2019-06-10 12:55:00,133.3650,133.4000,133.2800,133.3900,110845
2019-06-10 12:50:00,133.3301,133.3800,133.2700,133.3700,198001
2019-06-10 12:45:00,133.1700,133.4000,133.1700,133.3400,180133
2019-06-10 12:40:00,133.2650,133.2671,133.0800,133.1800,241884
2019-06-10 12:35:00,133.3866,133.4224,133.2400,133.2700,284973
2019-06-10 12:30:00,133.4250,133.5100,133.3300,133.3850,226671
2019-06-10 12:25:00,133.5900,133.5900,133.2700,133.4200,352225
2019-06-10 12:20:00,133.6400,133.7200,133.5800,133.6000,210526
2019-06-10 12:15:00,133.6200,133.6400,133.5700,133.6350,218911
2019-06-10 12:10:00,133.6800,133.7500,133.5950,133.6100,207743
2019-06-10 12:05:00,133.8483,133.8800,133.6800,133.6800,233186
2019-06-10 12:00:00,134.0400,134.0800,133.8500,133.8500,223849
2019-06-10 11:55:00,133.9800,134.0600,133.9400,134.0450,257821
2019-06-10 11:50:00,134.0300,134.0600,133.9300,133.9731,221858
2019-06-10 11:45:00,133.7600,134.0500,133.7500,134.0300,394043
2019-06-10 11:40:00,133.7900,133.8400,133.7205,133.7700,203361
2019-06-10 11:35:00,133.6297,133.8200,133.6297,133.7900,179329
2019-06-10 11:30:00,133.6300,133.7200,133.6250,133.6300,192561
2019-06-10 11:25:00,133.6500,133.6700,133.5200,133.6300,221873
2019-06-10 11:20:00,133.5900,133.6500,133.5180,133.6500,167599
2019-06-10 11:15:00,133.5397,133.6800,133.5300,133.5965,253664
2019-06-10 11:10:00,133.4850,133.5410,133.4250,133.5350,237540
2019-06-10 11:05:00,133.4300,133.5245,133.3700,133.4850,286962
2019-06-10 11:00:00,133.6250,133.6600,133.4200,133.4300,293021
2019-06-10 10:55:00,133.7834,133.7899,133.6150,133.6300,272062
2019-06-10 10:50:00,133.6800,133.8600,133.6222,133.8000,389806
2019-06-10 10:45:00,133.4250,133.7200,133.4000,133.6799,357758
2019-06-10 10:40:00,133.5700,133.6398,133.3600,133.4200,294277
2019-06-10 10:35:00,133.5633,133.6100,133.4500,133.5600,289554
2019-06-10 10:30:00,133.5500,133.6400,133.4101,133.5700,453337
2019-06-10 10:25:00,133.6000,133.6181,133.4400,133.5401,364245
2019-06-10 10:20:00,133.4250,133.6400,133.4100,133.6000,446748
2019-06-10 10:15:00,133.2041,133.4750,133.0900,133.4250,537766
2019-06-10 10:10:00,132.7000,133.2300,132.7000,133.2100,585756
2019-06-10 10:05:00,132.7475,132.8000,132.5500,132.6950,445456
